order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
3259,1948,9,2,37837,0.25,56755.5
3260,1949,29,1,2027,0.25,1520.25
3261,1950,34,3,803,0.1,2168.1
3262,1951,62,1,291,0.1,261.9
3263,1952,23,1,2839,0.2,2271.2
3264,1953,68,1,2741,0.05,2603.95
3265,1953,55,2,979,0.25,1468.5
3266,1954,52,1,1758,0.25,1318.5
3267,1954,17,1,2374,0.25,1780.5
3268,1955,84,1,610,0.1,549.0
3269,1956,37,2,375,0.0,750.0
3270,1956,30,1,2247,0.25,1685.25
3271,1956,65,1,564,0.15,479.4
3272,1957,57,3,846,0.25,1903.5
3273,1958,9,1,37837,0.25,28377.75
3274,1959,67,1,2736,0.0,2736.0
3275,1960,19,1,41782,0.15,35514.7
3276,1960,41,1,5245,0.0,5245.0
3277,1961,68,1,2741,0.2,2192.8
3278,1961,61,1,680,0.0,680.0
3279,1961,48,2,424,0.25,636.0
3280,1962,57,1,846,0.0,846.0
3281,1963,2,1,37224,0.25,27918.0
3282,1964,75,1,825,0.2,660.0
3283,1965,20,1,821,0.05,779.95
3284,1965,17,1,2374,0.05,2255.3
3285,1966,66,1,1256,0.2,1004.8
3286,1967,57,1,846,0.15,719.1
3287,1967,11,1,35726,0.05,33939.7
3288,1967,31,1,2822,0.2,2257.6
3289,1968,29,1,2027,0.0,2027.0
3290,1969,4,2,40207,0.15,68351.9
3291,1970,56,1,613,0.0,613.0
3292,1971,6,1,41775,0.25,31331.25
3293,1972,28,3,1491,0.25,3354.75
3294,1972,34,1,803,0.0,803.0
3295,1972,80,1,461,0.0,461.0
3296,1973,69,2,3850,0.15,6545.0
3297,1974,64,2,302,0.25,453.0
3298,1975,24,2,1087,0.15,1847.9
3299,1975,46,2,5521,0.0,11042.0
3300,1976,80,1,461,0.0,461.0
3301,1977,84,1,610,0.0,610.0
3302,1978,29,1,2027,0.0,2027.0
3303,1978,83,1,898,0.0,898.0
3304,1978,41,1,5245,0.25,3933.75
3305,1979,86,1,441,0.0,441.0
3306,1980,26,2,546,0.15,928.2
3307,1980,79,1,995,0.25,746.25
3308,1981,79,2,995,0.15,1691.5
3309,1982,70,1,3968,0.25,2976.0
3310,1982,56,1,613,0.05,582.35
3311,1983,31,1,2822,0.1,2539.8
3312,1984,18,1,4367,0.15,3711.95
3313,1985,40,1,1769,0.2,1415.2
3314,1986,22,1,1944,0.0,1944.0
3315,1987,46,1,5521,0.25,4140.75
3316,1988,23,1,2839,0.0,2839.0
3317,1988,68,1,2741,0.0,2741.0
3318,1989,83,1,898,0.05,853.1
3319,1989,65,2,564,0.25,846.0
3320,1990,58,1,1070,0.0,1070.0
3321,1990,38,3,1108,0.1,2991.6
3322,1990,2,2,37224,0.1,67003.2
3323,1991,31,1,2822,0.05,2680.9
3324,1992,9,2,37837,0.2,60539.2
3325,1993,83,2,898,0.1,1616.4
3326,1994,85,1,128,0.15,108.8
3327,1995,37,2,375,0.0,750.0
3328,1995,54,2,1386,0.05,2633.4
3329,1996,22,3,1944,0.0,5832.0
3330,1996,7,1,40516,0.1,36464.4
3331,1996,46,1,5521,0.0,5521.0
3332,1997,59,1,1172,0.0,1172.0
3333,1997,49,1,1101,0.1,990.9
3334,1997,86,1,441,0.0,441.0
3335,1998,75,3,825,0.0,2475.0
3336,1999,83,1,898,0.0,898.0
3337,2000,26,1,546,0.0,546.0
3338,2000,62,1,291,0.1,261.9
3339,2000,53,1,559,0.05,531.05
3340,2000,14,1,28329,0.15,24079.65
3341,2001,43,2,865,0.15,1470.5
3342,2001,36,1,1992,0.2,1593.6
3343,2002,21,1,568,0.0,568.0
3344,2003,78,1,768,0.0,768.0
3345,2004,62,1,291,0.1,261.9
3346,2004,12,1,44912,0.25,33684.0
3347,2004,3,1,43339,0.05,41172.05
3348,2005,25,1,2383,0.2,1906.4
3349,2006,41,1,5245,0.15,4458.25
3350,2007,32,1,1197,0.0,1197.0
3351,2007,25,1,2383,0.05,2263.85
3352,2008,25,1,2383,0.05,2263.85
3353,2009,30,1,2247,0.05,2134.65
3354,2010,36,2,1992,0.1,3585.6
3355,2011,71,1,3039,0.15,2583.15
3356,2012,33,1,3307,0.0,3307.0
3357,2012,60,1,405,0.15,344.25
3358,2013,49,1,1101,0.1,990.9
3359,2014,52,2,1758,0.0,3516.0
3360,2015,13,1,34766,0.0,34766.0
3361,2015,71,2,3039,0.15,5166.3
3362,2016,83,1,898,0.0,898.0
3363,2016,41,1,5245,0.25,3933.75
3364,2017,20,1,821,0.2,656.8
3365,2018,69,1,3850,0.0,3850.0
3366,2018,84,2,610,0.2,976.0
3367,2018,28,1,1491,0.2,1192.8
3368,2018,22,1,1944,0.0,1944.0
3369,2019,85,2,128,0.25,192.0
3370,2020,8,1,38096,0.15,32381.6
3371,2020,49,1,1101,0.2,880.8
3372,2021,57,1,846,0.0,846.0
3373,2021,76,1,4344,0.0,4344.0
3374,2022,58,1,1070,0.05,1016.5
3375,2023,32,1,1197,0.05,1137.15
3376,2023,42,1,635,0.2,508.0
3377,2024,38,1,1108,0.15,941.8
3378,2025,26,1,546,0.2,436.8
3379,2025,66,2,1256,0.0,2512.0
3380,2026,75,1,825,0.0,825.0
3381,2027,43,1,865,0.0,865.0
3382,2028,54,1,1386,0.0,1386.0
3383,2029,75,3,825,0.15,2103.75
3384,2029,84,1,610,0.1,549.0
3385,2030,22,1,1944,0.0,1944.0
3386,2031,57,1,846,0.25,634.5
3387,2032,19,2,41782,0.2,66851.2
3388,2032,46,1,5521,0.1,4968.9
3389,2033,79,2,995,0.0,1990.0
3390,2034,47,1,1019,0.25,764.25
3391,2034,80,1,461,0.25,345.75
3392,2035,57,1,846,0.0,846.0
3393,2036,38,1,1108,0.1,997.2
3394,2037,73,1,556,0.0,556.0
3395,2038,13,1,34766,0.25,26074.5
3396,2038,4,1,40207,0.25,30155.25
3397,2039,55,2,979,0.05,1860.1
3398,2039,11,1,35726,0.0,35726.0
3399,2040,10,1,38149,0.05,36241.55
3400,2040,72,3,3738,0.25,8410.5
3401,2041,84,1,610,0.2,488.0
3402,2041,14,1,28329,0.25,21246.75
3403,2041,34,1,803,0.15,682.55
3404,2041,64,1,302,0.2,241.6
3405,2042,15,1,2462,0.0,2462.0
3406,2042,41,1,5245,0.0,5245.0
3407,2043,67,2,2736,0.0,5472.0
3408,2044,9,1,37837,0.0,37837.0
3409,2045,21,2,568,0.0,1136.0
3410,2045,63,1,205,0.0,205.0
3411,2046,6,2,41775,0.2,66840.0
3412,2046,33,1,3307,0.0,3307.0
3413,2047,67,1,2736,0.1,2462.4
3414,2047,52,1,1758,0.0,1758.0
3415,2047,69,1,3850,0.1,3465.0
3416,2048,48,2,424,0.05,805.6
3417,2049,3,2,43339,0.0,86678.0
3418,2049,36,1,1992,0.2,1593.6
3419,2049,37,1,375,0.0,375.0
3420,2050,53,1,559,0.25,419.25
3421,2051,62,1,291,0.0,291.0
3422,2052,14,1,28329,0.05,26912.55
3423,2053,19,2,41782,0.0,83564.0
3424,2054,49,1,1101,0.0,1101.0
3425,2055,43,1,865,0.1,778.5
3426,2056,11,1,35726,0.0,35726.0
3427,2057,84,1,610,0.0,610.0
3428,2058,77,1,3321,0.0,3321.0
3429,2059,49,2,1101,0.25,1651.5
3430,2059,45,1,4158,0.05,3950.1
3431,2060,45,1,4158,0.2,3326.4
3432,2060,80,3,461,0.0,1383.0
3433,2061,40,1,1769,0.0,1769.0
3434,2061,83,1,898,0.0,898.0
3435,2062,49,3,1101,0.2,2642.4
3436,2063,42,1,635,0.1,571.5
3437,2064,31,2,2822,0.2,4515.2
3438,2064,4,2,40207,0.1,72372.6
3439,2065,33,2,3307,0.0,6614.0
3440,2066,74,2,745,0.05,1415.5
3441,2066,86,1,441,0.15,374.85
3442,2066,20,1,821,0.1,738.9
3443,2067,39,1,4515,0.0,4515.0
3444,2067,23,1,2839,0.2,2271.2
3445,2067,3,2,43339,0.0,86678.0
3446,2068,27,2,2689,0.15,4571.3
3447,2068,41,2,5245,0.2,8392.0
3448,2068,25,1,2383,0.05,2263.85
3449,2069,81,3,413,0.15,1053.15
3450,2069,74,1,745,0.0,745.0
3451,2070,37,2,375,0.0,750.0
3452,2071,53,1,559,0.25,419.25
3453,2072,5,1,13447,0.0,13447.0
3454,2072,70,1,3968,0.25,2976.0
3455,2073,40,1,1769,0.15,1503.65
3456,2073,66,3,1256,0.05,3579.6
3457,2073,81,2,413,0.0,826.0
3458,2074,53,2,559,0.05,1062.1
3459,2075,42,1,635,0.15,539.75
3460,2075,56,1,613,0.0,613.0
3461,2075,27,1,2689,0.05,2554.55
3462,2076,66,1,1256,0.0,1256.0
3463,2077,39,2,4515,0.25,6772.5
3464,2078,56,2,613,0.05,1164.7
3465,2079,15,1,2462,0.2,1969.6
3466,2079,8,1,38096,0.0,38096.0
3467,2079,85,1,128,0.0,128.0
3468,2080,49,1,1101,0.0,1101.0
3469,2081,62,1,291,0.1,261.9
3470,2081,26,2,546,0.0,1092.0
3471,2081,77,1,3321,0.0,3321.0
3472,2082,18,1,4367,0.1,3930.3
3473,2082,61,1,680,0.2,544.0
3474,2083,27,1,2689,0.1,2420.1
3475,2084,52,3,1758,0.15,4482.9
3476,2085,66,1,1256,0.0,1256.0
3477,2085,58,2,1070,0.0,2140.0
3478,2086,40,1,1769,0.05,1680.55
3479,2087,50,1,798,0.2,638.4
3480,2087,13,1,34766,0.15,29551.1
3481,2088,45,1,4158,0.05,3950.1
3482,2089,36,2,1992,0.0,3984.0
3483,2090,72,1,3738,0.15,3177.3
3484,2091,17,1,2374,0.1,2136.6
3485,2092,18,3,4367,0.0,13101.0
3486,2093,86,1,441,0.15,374.85
3487,2093,59,1,1172,0.25,879.0
3488,2094,37,1,375,0.2,300.0
3489,2094,62,1,291,0.0,291.0
3490,2095,15,1,2462,0.0,2462.0
3491,2095,60,1,405,0.1,364.5
3492,2095,86,3,441,0.05,1256.85
3493,2096,40,1,1769,0.0,1769.0
3494,2096,82,1,541,0.05,513.95
3495,2096,53,1,559,0.1,503.1
3496,2096,16,1,22376,0.0,22376.0
3497,2097,8,2,38096,0.25,57144.0
3498,2098,67,1,2736,0.15,2325.6
3499,2098,24,1,1087,0.0,1087.0
3500,2098,84,1,610,0.25,457.5
3501,2099,2,2,37224,0.0,74448.0
3502,2100,25,1,2383,0.2,1906.4
3503,2101,69,1,3850,0.0,3850.0
3504,2102,65,1,564,0.0,564.0
3505,2103,83,1,898,0.05,853.1
3506,2104,4,2,40207,0.15,68351.9
3507,2105,12,2,44912,0.1,80841.6
3508,2105,14,1,28329,0.25,21246.75
3509,2106,24,2,1087,0.05,2065.3
3510,2106,5,1,13447,0.15,11429.95
3511,2107,76,1,4344,0.0,4344.0
3512,2108,67,1,2736,0.0,2736.0
3513,2109,86,1,441,0.25,330.75
3514,2110,77,1,3321,0.05,3154.95
3515,2110,32,1,1197,0.0,1197.0
3516,2111,44,2,4283,0.0,8566.0
3517,2111,70,2,3968,0.0,7936.0
3518,2111,47,2,1019,0.0,2038.0
3519,2111,40,2,1769,0.2,2830.4
3520,2112,35,1,4996,0.0,4996.0
3521,2113,67,1,2736,0.0,2736.0
3522,2114,73,1,556,0.15,472.6
3523,2115,22,1,1944,0.2,1555.2
3524,2116,51,1,304,0.0,304.0
3525,2117,83,1,898,0.15,763.3
3526,2117,49,2,1101,0.15,1871.7
3527,2118,13,1,34766,0.0,34766.0
3528,2118,42,1,635,0.05,603.25
3529,2119,16,3,22376,0.1,60415.2
3530,2119,31,1,2822,0.2,2257.6
3531,2120,31,1,2822,0.15,2398.7
3532,2121,7,1,40516,0.0,40516.0
3533,2122,66,1,1256,0.1,1130.4
3534,2123,39,2,4515,0.1,8127.0
3535,2123,8,2,38096,0.0,76192.0
3536,2124,56,1,613,0.0,613.0
3537,2124,5,1,13447,0.15,11429.95
3538,2125,8,2,38096,0.0,76192.0
3539,2125,49,1,1101,0.25,825.75
3540,2126,23,1,2839,0.1,2555.1
3541,2127,19,1,41782,0.15,35514.7
3542,2128,62,1,291,0.05,276.45
3543,2128,30,1,2247,0.2,1797.6
3544,2128,83,1,898,0.05,853.1
3545,2128,60,1,405,0.2,324.0
3546,2129,12,1,44912,0.0,44912.0
3547,2129,80,1,461,0.25,345.75
3548,2130,49,1,1101,0.25,825.75
3549,2130,73,1,556,0.0,556.0
3550,2131,80,2,461,0.05,875.9
3551,2131,17,1,2374,0.25,1780.5
3552,2131,10,1,38149,0.15,32426.65
3553,2132,16,2,22376,0.1,40276.8
3554,2133,38,1,1108,0.0,1108.0
3555,2133,12,1,44912,0.25,33684.0
3556,2133,23,1,2839,0.1,2555.1
3557,2134,82,1,541,0.0,541.0
3558,2134,3,2,43339,0.0,86678.0
3559,2134,70,1,3968,0.0,3968.0
3560,2135,54,1,1386,0.25,1039.5
3561,2136,29,1,2027,0.15,1722.95
3562,2136,32,1,1197,0.05,1137.15
3563,2137,20,1,821,0.15,697.85
3564,2137,24,1,1087,0.05,1032.65
3565,2138,29,1,2027,0.05,1925.65
3566,2139,21,1,568,0.25,426.0
3567,2139,32,1,1197,0.2,957.6
3568,2140,46,1,5521,0.2,4416.8
3569,2141,78,1,768,0.05,729.6
3570,2142,7,1,40516,0.0,40516.0
3571,2142,21,1,568,0.05,539.6
3572,2143,75,1,825,0.15,701.25
3573,2144,26,1,546,0.0,546.0
3574,2145,25,2,2383,0.05,4527.7
3575,2145,48,1,424,0.15,360.4
3576,2146,25,1,2383,0.0,2383.0
3577,2147,6,2,41775,0.0,83550.0
3578,2147,37,2,375,0.0,750.0
3579,2148,22,2,1944,0.0,3888.0
3580,2148,55,2,979,0.15,1664.3
3581,2149,63,1,205,0.05,194.75
3582,2150,5,1,13447,0.1,12102.3
3583,2151,80,1,461,0.15,391.85
3584,2151,44,1,4283,0.25,3212.25
3585,2151,38,1,1108,0.1,997.2
3586,2151,13,2,34766,0.05,66055.4
3587,2152,52,1,1758,0.2,1406.4
3588,2152,31,1,2822,0.0,2822.0
3589,2153,42,2,635,0.2,1016.0
3590,2153,6,2,41775,0.0,83550.0
3591,2153,2,1,37224,0.0,37224.0
3592,2154,10,1,38149,0.25,28611.75
3593,2154,60,2,405,0.0,810.0
3594,2155,86,1,441,0.05,418.95
3595,2156,36,2,1992,0.2,3187.2
3596,2156,28,1,1491,0.0,1491.0
3597,2156,45,1,4158,0.05,3950.1
3598,2157,41,2,5245,0.0,10490.0
3599,2158,33,1,3307,0.0,3307.0
3600,2159,76,1,4344,0.0,4344.0
3601,2159,71,1,3039,0.15,2583.15
3602,2160,38,1,1108,0.05,1052.6
3603,2160,30,1,2247,0.0,2247.0
3604,2160,6,3,41775,0.0,125325.0
3605,2161,38,1,1108,0.1,997.2
3606,2162,46,1,5521,0.2,4416.8
3607,2162,9,2,37837,0.1,68106.6
3608,2163,34,1,803,0.25,602.25
3609,2163,31,1,2822,0.25,2116.5
3610,2163,8,1,38096,0.25,28572.0
3611,2163,11,1,35726,0.1,32153.4
3612,2164,6,1,41775,0.0,41775.0
3613,2165,78,3,768,0.0,2304.0
3614,2165,24,1,1087,0.0,1087.0
3615,2166,82,1,541,0.2,432.8
3616,2166,73,1,556,0.0,556.0
3617,2167,9,1,37837,0.2,30269.6
3618,2168,11,1,35726,0.2,28580.8
3619,2169,16,1,22376,0.05,21257.2
3620,2170,5,1,13447,0.1,12102.3
3621,2170,56,1,613,0.2,490.4
3622,2170,79,2,995,0.0,1990.0
3623,2170,30,1,2247,0.0,2247.0
3624,2171,62,1,291,0.0,291.0
3625,2171,83,1,898,0.2,718.4
3626,2171,28,1,1491,0.0,1491.0
3627,2172,43,1,865,0.1,778.5
3628,2172,41,1,5245,0.05,4982.75
3629,2172,63,1,205,0.15,174.25
3630,2173,63,1,205,0.0,205.0
3631,2173,58,1,1070,0.0,1070.0
3632,2173,69,1,3850,0.0,3850.0
3633,2174,19,1,41782,0.0,41782.0
3634,2174,24,1,1087,0.0,1087.0
3635,2175,18,1,4367,0.0,4367.0
3636,2175,76,1,4344,0.0,4344.0
3637,2176,82,1,541,0.15,459.85
3638,2176,9,1,37837,0.2,30269.6
3639,2177,82,1,541,0.0,541.0
3640,2177,43,1,865,0.1,778.5
3641,2177,52,1,1758,0.0,1758.0
3642,2178,29,1,2027,0.1,1824.3
3643,2178,12,1,44912,0.15,38175.2
3644,2179,42,2,635,0.2,1016.0
3645,2179,56,2,613,0.2,980.8
3646,2180,63,1,205,0.2,164.0
3647,2181,46,1,5521,0.0,5521.0
3648,2182,4,1,40207,0.0,40207.0
3649,2183,42,1,635,0.25,476.25
3650,2183,84,1,610,0.15,518.5
3651,2184,7,3,40516,0.0,121548.0
3652,2185,28,2,1491,0.1,2683.8
3653,2185,49,1,1101,0.2,880.8
3654,2186,4,1,40207,0.0,40207.0
3655,2187,79,1,995,0.0,995.0
3656,2187,47,2,1019,0.0,2038.0
3657,2188,32,3,1197,0.25,2693.25
3658,2189,36,1,1992,0.25,1494.0
3659,2189,14,2,28329,0.0,56658.0
3660,2190,54,1,1386,0.1,1247.4
3661,2191,86,1,441,0.0,441.0
3662,2192,81,1,413,0.0,413.0
3663,2193,55,2,979,0.25,1468.5
3664,2193,46,1,5521,0.25,4140.75
3665,2193,79,2,995,0.15,1691.5
3666,2194,51,1,304,0.0,304.0
3667,2194,61,1,680,0.0,680.0
3668,2194,74,1,745,0.05,707.75
3669,2194,80,1,461,0.0,461.0
3670,2195,72,1,3738,0.05,3551.1
3671,2196,53,2,559,0.1,1006.2
3672,2196,81,2,413,0.25,619.5
3673,2196,71,1,3039,0.2,2431.2
3674,2197,78,1,768,0.05,729.6
3675,2198,63,2,205,0.05,389.5
3676,2199,17,1,2374,0.0,2374.0
3677,2199,15,1,2462,0.25,1846.5
3678,2199,3,3,43339,0.0,130017.0
3679,2200,42,2,635,0.15,1079.5
3680,2201,23,1,2839,0.0,2839.0
3681,2202,60,1,405,0.15,344.25
3682,2202,8,1,38096,0.1,34286.4
3683,2202,7,1,40516,0.15,34438.6
3684,2203,49,1,1101,0.0,1101.0
3685,2203,9,1,37837,0.0,37837.0
3686,2204,41,1,5245,0.0,5245.0
3687,2205,45,1,4158,0.1,3742.2
3688,2205,10,1,38149,0.0,38149.0
3689,2206,45,1,4158,0.0,4158.0
3690,2207,20,1,821,0.2,656.8
3691,2208,35,1,4996,0.0,4996.0
3692,2208,20,1,821,0.15,697.85
3693,2209,31,1,2822,0.0,2822.0
3694,2210,48,1,424,0.0,424.0
3695,2211,35,2,4996,0.15,8493.2
3696,2211,36,1,1992,0.15,1693.2
3697,2212,71,1,3039,0.0,3039.0
3698,2212,58,1,1070,0.15,909.5
3699,2212,47,1,1019,0.15,866.15
3700,2213,55,1,979,0.0,979.0
3701,2213,77,1,3321,0.15,2822.85
3702,2214,71,1,3039,0.0,3039.0
3703,2215,49,1,1101,0.05,1045.95
3704,2215,55,3,979,0.25,2202.75
3705,2216,56,2,613,0.0,1226.0
3706,2216,43,1,865,0.2,692.0
3707,2217,10,2,38149,0.2,61038.4
3708,2217,81,1,413,0.1,371.7
3709,2218,14,1,28329,0.0,28329.0
3710,2218,63,3,205,0.0,615.0
3711,2219,46,2,5521,0.0,11042.0
3712,2220,33,2,3307,0.0,6614.0
3713,2220,60,1,405,0.0,405.0
3714,2221,14,1,28329,0.0,28329.0
3715,2222,47,1,1019,0.25,764.25
3716,2223,84,1,610,0.0,610.0
3717,2224,84,2,610,0.15,1037.0
3718,2225,73,2,556,0.0,1112.0
3719,2226,82,1,541,0.1,486.9
3720,2227,34,1,803,0.15,682.55
3721,2227,42,1,635,0.05,603.25
3722,2227,64,1,302,0.2,241.6
3723,2227,13,1,34766,0.0,34766.0
3724,2228,26,1,546,0.0,546.0
3725,2228,72,1,3738,0.15,3177.3
3726,2228,47,2,1019,0.15,1732.3
3727,2228,1,1,9563,0.15,8128.55
3728,2229,24,2,1087,0.0,2174.0
3729,2230,66,2,1256,0.15,2135.2
3730,2231,59,1,1172,0.0,1172.0
3731,2231,52,1,1758,0.2,1406.4
3732,2232,35,1,4996,0.0,4996.0
3733,2233,77,1,3321,0.1,2988.9
3734,2233,84,1,610,0.0,610.0
3735,2234,31,1,2822,0.1,2539.8
3736,2234,21,1,568,0.0,568.0
3737,2235,54,1,1386,0.0,1386.0
3738,2236,43,1,865,0.0,865.0
3739,2236,38,1,1108,0.2,886.4
3740,2237,35,3,4996,0.05,14238.6
3741,2238,41,1,5245,0.0,5245.0
3742,2238,10,2,38149,0.2,61038.4
3743,2239,46,2,5521,0.0,11042.0
3744,2240,58,3,1070,0.0,3210.0
3745,2241,3,1,43339,0.0,43339.0
3746,2242,24,1,1087,0.0,1087.0
3747,2243,69,3,3850,0.05,10972.5
3748,2244,29,1,2027,0.0,2027.0
3749,2244,79,3,995,0.0,2985.0
3750,2244,8,2,38096,0.0,76192.0
3751,2245,80,1,461,0.25,345.75
3752,2246,56,2,613,0.0,1226.0
3753,2246,53,2,559,0.05,1062.1
3754,2247,68,2,2741,0.25,4111.5
3755,2248,55,1,979,0.25,734.25
3756,2248,8,1,38096,0.0,38096.0
3757,2249,62,1,291,0.0,291.0
3758,2249,41,1,5245,0.0,5245.0
3759,2249,7,1,40516,0.25,30387.0
3760,2249,36,3,1992,0.0,5976.0
3761,2250,49,1,1101,0.1,990.9
3762,2251,45,2,4158,0.05,7900.2
3763,2252,34,1,803,0.0,803.0
3764,2253,30,1,2247,0.05,2134.65
3765,2254,66,2,1256,0.1,2260.8
3766,2254,36,1,1992,0.05,1892.4
3767,2254,79,1,995,0.0,995.0
3768,2255,60,1,405,0.15,344.25
3769,2255,10,2,38149,0.0,76298.0
3770,2256,81,1,413,0.0,413.0
3771,2256,83,2,898,0.2,1436.8
3772,2256,18,2,4367,0.05,8297.3
3773,2256,85,2,128,0.0,256.0
3774,2257,76,1,4344,0.05,4126.8
3775,2258,59,1,1172,0.1,1054.8
3776,2259,71,1,3039,0.05,2887.05
3777,2259,27,1,2689,0.0,2689.0
3778,2260,26,1,546,0.25,409.5
3779,2261,31,1,2822,0.1,2539.8
3780,2262,69,1,3850,0.2,3080.0
3781,2263,29,1,2027,0.05,1925.65
3782,2264,5,2,13447,0.15,22859.9
3783,2264,38,1,1108,0.1,997.2
3784,2265,46,1,5521,0.1,4968.9
3785,2266,74,1,745,0.15,633.25
3786,2266,56,1,613,0.15,521.05
3787,2266,67,2,2736,0.15,4651.2
3788,2267,18,3,4367,0.0,13101.0
3789,2268,22,2,1944,0.0,3888.0
3790,2268,24,1,1087,0.25,815.25
3791,2269,46,2,5521,0.15,9385.7
3792,2269,86,2,441,0.25,661.5
3793,2269,59,1,1172,0.05,1113.4
3794,2270,78,1,768,0.0,768.0
3795,2270,14,1,28329,0.2,22663.2
3796,2270,6,2,41775,0.1,75195.0
3797,2271,73,1,556,0.25,417.0
3798,2272,66,1,1256,0.15,1067.6
3799,2272,39,2,4515,0.0,9030.0
3800,2272,82,1,541,0.0,541.0
3801,2273,56,1,613,0.0,613.0
3802,2273,24,3,1087,0.25,2445.75
3803,2274,9,1,37837,0.2,30269.6
3804,2275,3,1,43339,0.15,36838.15
3805,2275,15,1,2462,0.05,2338.9
3806,2276,51,1,304,0.25,228.0
3807,2277,71,1,3039,0.1,2735.1
3808,2277,64,1,302,0.15,256.7
3809,2277,25,1,2383,0.0,2383.0
3810,2277,56,1,613,0.05,582.35
3811,2278,37,2,375,0.0,750.0
3812,2278,21,1,568,0.05,539.6
3813,2279,67,1,2736,0.25,2052.0
3814,2280,46,2,5521,0.2,8833.6
3815,2281,21,1,568,0.0,568.0
3816,2281,1,2,9563,0.0,19126.0
3817,2282,19,2,41782,0.0,83564.0
3818,2283,19,1,41782,0.0,41782.0
3819,2284,26,2,546,0.25,819.0
3820,2285,85,1,128,0.25,96.0
3821,2285,54,1,1386,0.0,1386.0
3822,2285,79,1,995,0.0,995.0
3823,2285,19,1,41782,0.15,35514.7
3824,2286,60,1,405,0.0,405.0
3825,2286,28,1,1491,0.0,1491.0
3826,2287,84,1,610,0.0,610.0
3827,2287,59,1,1172,0.2,937.6
3828,2288,18,1,4367,0.1,3930.3
3829,2289,24,1,1087,0.25,815.25
3830,2289,86,1,441,0.0,441.0
3831,2290,78,1,768,0.2,614.4
3832,2291,21,2,568,0.05,1079.2
3833,2291,32,1,1197,0.1,1077.3
3834,2292,83,1,898,0.2,718.4
3835,2292,73,2,556,0.0,1112.0
3836,2293,86,1,441,0.15,374.85
3837,2293,3,1,43339,0.25,32504.25
3838,2294,57,1,846,0.0,846.0
3839,2294,84,1,610,0.1,549.0
3840,2295,86,1,441,0.15,374.85
3841,2295,58,2,1070,0.0,2140.0
3842,2296,29,1,2027,0.2,1621.6
3843,2297,28,1,1491,0.0,1491.0
3844,2298,72,1,3738,0.0,3738.0
3845,2299,6,1,41775,0.25,31331.25
3846,2300,4,1,40207,0.2,32165.6
3847,2300,35,1,4996,0.05,4746.2
3848,2300,81,1,413,0.25,309.75
3849,2301,8,1,38096,0.05,36191.2
3850,2302,35,1,4996,0.0,4996.0
3851,2302,1,1,9563,0.05,9084.85
3852,2303,72,1,3738,0.0,3738.0
3853,2303,30,1,2247,0.25,1685.25
3854,2304,84,1,610,0.05,579.5
3855,2305,51,1,304,0.0,304.0
3856,2306,37,1,375,0.15,318.75
3857,2306,62,2,291,0.0,582.0
3858,2307,5,1,13447,0.1,12102.3
3859,2307,85,1,128,0.15,108.8
3860,2307,50,1,798,0.0,798.0
3861,2307,22,1,1944,0.25,1458.0
3862,2308,39,1,4515,0.0,4515.0
3863,2309,43,1,865,0.0,865.0
3864,2309,41,1,5245,0.05,4982.75
3865,2310,5,2,13447,0.05,25549.3
3866,2311,84,1,610,0.2,488.0
3867,2312,13,1,34766,0.2,27812.8
3868,2313,7,1,40516,0.1,36464.4
3869,2313,55,1,979,0.25,734.25
3870,2314,85,1,128,0.15,108.8
3871,2315,70,1,3968,0.25,2976.0
3872,2316,37,2,375,0.25,562.5
3873,2317,9,1,37837,0.0,37837.0
3874,2318,5,1,13447,0.15,11429.95
3875,2319,57,1,846,0.0,846.0
3876,2320,51,1,304,0.0,304.0
3877,2321,40,2,1769,0.05,3361.1
3878,2322,26,1,546,0.2,436.8
3879,2322,50,1,798,0.0,798.0
3880,2322,54,1,1386,0.0,1386.0
3881,2322,7,1,40516,0.1,36464.4
3882,2323,79,1,995,0.0,995.0
3883,2324,45,2,4158,0.05,7900.2
3884,2324,7,1,40516,0.15,34438.6
3885,2325,18,1,4367,0.0,4367.0
3886,2326,82,1,541,0.15,459.85
3887,2326,63,1,205,0.0,205.0
3888,2326,75,1,825,0.15,701.25
3889,2327,6,1,41775,0.05,39686.25
3890,2328,34,2,803,0.15,1365.1
3891,2328,82,1,541,0.0,541.0
3892,2329,70,2,3968,0.1,7142.4
3893,2330,15,1,2462,0.05,2338.9
3894,2331,31,1,2822,0.2,2257.6
3895,2331,47,1,1019,0.15,866.15
3896,2332,76,1,4344,0.2,3475.2
3897,2332,18,2,4367,0.0,8734.0
3898,2333,48,1,424,0.0,424.0
3899,2334,51,1,304,0.0,304.0
3900,2334,50,1,798,0.0,798.0
3901,2335,35,1,4996,0.0,4996.0
3902,2336,72,1,3738,0.0,3738.0
3903,2336,70,1,3968,0.0,3968.0
3904,2337,32,1,1197,0.15,1017.45
3905,2337,60,3,405,0.2,972.0
3906,2338,60,1,405,0.1,364.5
3907,2338,41,1,5245,0.05,4982.75
3908,2339,67,1,2736,0.0,2736.0
3909,2339,10,2,38149,0.15,64853.3
3910,2340,48,1,424,0.0,424.0
3911,2340,17,1,2374,0.0,2374.0
3912,2340,40,1,1769,0.1,1592.1
3913,2341,10,1,38149,0.0,38149.0
3914,2341,46,1,5521,0.0,5521.0
